building_id,region_slug,lon,lat,height_m,surge_class,surge_ft,flood_active,exposure_score,exposure_category
8a6699f4-1ac0-48e3-b854-7bd06e2dd6c3,south-beach-miami,-80.139531,25.793347,3.5,0,0.0,False,0.0,none
1556132e-a213-4967-9b21-3cef2f20eb4b,south-beach-miami,-80.139786,25.79349,5.1,0,0.0,False,0.0,none
70126752-1004-461a-b69d-35e7f96b680b,south-beach-miami,-80.1398,25.793353,4.6,0,0.0,False,0.0,none
15478189-6055-4cc7-9469-62f8eececa21,south-beach-miami,-80.139798,25.793216,5.3,0,0.0,False,0.0,none
a38784d3-fd15-45a8-9732-dcfb9f22fab3,south-beach-miami,-80.140184,25.794575,7.9,0,0.0,False,0.0,none
40250395-af15-4c0d-88b7-32680ca97a47,south-beach-miami,-80.139768,25.792674,5.1,0,0.0,False,0.0,none
51f0b0cb-54d6-454d-b1ba-5487fd164547,south-beach-miami,-80.139806,25.7928,5.6,0,0.0,False,0.0,none
c5df581e-0882-4eb2-a09e-b81874ea84aa,south-beach-miami,-80.13981,25.793087,4.117801189422607,0,0.0,False,0.0,none
650000eb-6819-4485-a5a4-14365f488984,south-beach-miami,-80.139783,25.792934,6.3,0,0.0,False,0.0,none
c052bb4a-f9fd-4ce6-8d3f-56b3c6c567a9,south-beach-miami,-80.139522,25.793078,4.6,0,0.0,False,0.0,none
53a9fda4-b601-4886-b15d-18623a0c4933,south-beach-miami,-80.139773,25.792531,5.8,0,0.0,False,0.0,none
79effcab-69dd-47ff-b694-1ad078fa1406,south-beach-miami,-80.139678,25.791583,6.65891695022583,0,0.0,False,0.0,none
43118078-1238-475c-8899-729efe2eeddf,south-beach-miami,-80.139734,25.790815,,0,0.0,False,0.0,none
0b4c053e-db0e-4902-8db3-56c49052a203,south-beach-miami,-80.139571,25.790481,,0,0.0,False,0.0,none
7e3ad999-786c-4539-a063-96a50d4cadc8,south-beach-miami,-80.139608,25.79014,,0,0.0,False,0.0,none
de57fa63-bc81-4f67-ade5-6f233ef54379,south-beach-miami,-80.139784,25.790196,,0,0.0,False,0.0,none
66a4babb-3575-4b10-8edc-c9d1d9071a6a,south-beach-miami,-80.139785,25.789986,,0,0.0,False,0.0,none
37ee4ee7-d4ea-4160-94cf-6902e882f3b4,south-beach-miami,-80.139597,25.789803,7.3,0,0.0,False,0.0,none
beec5b07-84d5-41a4-b515-5abda8ae5039,south-beach-miami,-80.139621,25.78966,10.0,0,0.0,False,0.0,none
c1d73344-3616-4dd8-9a52-d551537bd783,south-beach-miami,-80.139615,25.789193,9.9,0,0.0,False,0.0,none
e8506579-536d-42fa-ad02-03df20e17cb3,south-beach-miami,-80.139667,25.789401,4.849462509155273,0,0.0,False,0.0,none
6073a2c5-6a26-4ebe-bb9d-cc673d6eaa47,south-beach-miami,-80.139759,25.800084,4.2,0,0.0,False,0.0,none
9527de6b-a5e6-49ba-826b-27e36be97cc2,south-beach-miami,-80.139569,25.799829,4.751377105712891,0,0.0,False,0.0,none
183b58a8-de59-4ce3-92de-b7b3cf2fb18b,south-beach-miami,-80.139563,25.799531,11.4,0,0.0,False,0.0,none
2a4f92cd-412b-4071-b05b-7ff2b8fb6343,south-beach-miami,-80.139836,25.798885,3.6,0,0.0,False,0.0,none
41f0a511-ae97-4ddf-84a0-34bbafd8805a,south-beach-miami,-80.139588,25.799248,8.9,0,0.0,False,0.0,none
c4aec896-67f3-4109-8408-9876c43b46a6,south-beach-miami,-80.139589,25.79893,9.1,0,0.0,False,0.0,none
e0ef9641-2b13-4cd0-9727-17c4637f9f80,south-beach-miami,-80.139731,25.798551,3.249168634414673,0,0.0,False,0.0,none
69421caa-c7ce-4392-92d2-744cfc4bbde3,south-beach-miami,-80.13983,25.79824,8.7,0,0.0,False,0.0,none
88d87f86-f66f-4fee-97a0-79aa6a8e1487,south-beach-miami,-80.139979,25.798047,7.7,1,0.5,False,0.015,low
05bcc002-2393-4af7-815d-73c800d615e5,south-beach-miami,-80.139627,25.797713,4.7,1,0.5,False,0.015,low
cabbbb9f-0286-4887-b0ab-0b93eb7bef12,south-beach-miami,-80.139531,25.797829,2.9237749576568604,1,0.5,False,0.015,low
3672ce6f-a638-4e4f-b344-55e5dac0a881,south-beach-miami,-80.139736,25.797567,9.1,1,0.5,False,0.015,low
ee00532a-419a-482f-b79e-cdaf9ccb6552,south-beach-miami,-80.139865,25.79746,7.8,0,0.0,False,0.0,none
b1e9496d-4f5a-4fee-83fc-dc3aa7cbfe90,south-beach-miami,-80.140037,25.797367,7.7,0,0.0,False,0.0,none
3cd43ce9-3539-4558-97db-b75caf5f70da,south-beach-miami,-80.140091,25.798383,10.8,0,0.0,False,0.0,none
55c414b5-2047-4d9b-bdd5-1b0a55f8695d,south-beach-miami,-80.140036,25.798612,4.7,0,0.0,False,0.0,none
5c8e2e28-6c15-4201-9033-c1924ab4f3b9,south-beach-miami,-80.140089,25.797206,8.3,1,0.5,False,0.015,low
47e2eb91-b1a6-40e0-b8be-b38a2bf85e7e,south-beach-miami,-80.140026,25.796955,4.1,1,0.5,False,0.015,low
970f7b43-1549-4672-b90e-a4e12d303071,south-beach-miami,-80.140066,25.796752,9.6,0,0.0,False,0.0,none
fe2c8df6-590f-460c-9ea3-d9f3f249067d,south-beach-miami,-80.139909,25.796825,6.9,1,0.5,False,0.015,low
b7819904-93a6-4872-a8ea-795110a8aab8,south-beach-miami,-80.139857,25.797275,4.4,0,0.0,False,0.0,none
7a874343-f8e5-404e-b196-51e2b107b325,south-beach-miami,-80.139774,25.797216,4.2,0,0.0,False,0.0,none
05e2a412-0e6f-4c3b-b9f8-0e0406c0d473,south-beach-miami,-80.139795,25.796988,4.6,0,0.0,False,0.0,none
e8a5dabd-b2d3-4f5e-b575-b03a7423e799,south-beach-miami,-80.139687,25.797086,4.8,1,0.5,False,0.015,low
b237586b-3840-4d78-9a17-3b5bdac43ce8,south-beach-miami,-80.139708,25.797282,,1,0.5,False,0.015,low
4799777e-0995-4b22-be83-3678ca5a938a,south-beach-miami,-80.139537,25.797216,7.7,1,0.5,False,0.015,low
7b2ad133-c565-457c-8cca-017951d4d5a2,south-beach-miami,-80.139541,25.795388,7.5,0,0.0,False,0.0,none
faf50c15-ea07-4fee-8bf4-6b1c6d21024a,south-beach-miami,-80.139716,25.795549,12.2,0,0.0,False,0.0,none
ae557c92-86fb-4164-88f4-1ba1b62095b7,south-beach-miami,-80.139946,25.795856,11.4,0,0.0,False,0.0,none
a2aacf93-35d1-4b39-9b6d-867c84f57494,south-beach-miami,-80.140119,25.79563,12.0,0,0.0,False,0.0,none
dd61c8a5-8b24-4157-919e-477d671ad275,south-beach-miami,-80.139861,25.795199,6.6,1,0.5,False,0.015,low
3aa5528e-39ac-4b94-a349-172e5ec8865a,south-beach-miami,-80.139692,25.795154,6.988805294036865,0,0.0,False,0.0,none
16e8c0e5-d56c-4725-ab15-90e583ff6f16,south-beach-miami,-80.139449,25.795092,8.1,0,0.0,False,0.0,none
249946b4-df93-48a5-bb26-00de226728ec,south-beach-miami,-80.13942,25.795245,7.3,1,0.5,False,0.015,low
0d48a411-9b46-4784-98fa-899da98ecc0b,south-beach-miami,-80.138098,25.794665,12.2,0,0.0,False,0.0,none
4602654f-ebbd-40e9-998c-f1bab197f005,south-beach-miami,-80.139474,25.797375,4.5,1,0.5,False,0.015,low
a7966b8b-16f4-4de2-98d3-71b4c52fa115,south-beach-miami,-80.139355,25.797505,4.5,0,0.0,False,0.0,none
06fde4b0-a5a1-47f7-8b56-be7a14178551,south-beach-miami,-80.139398,25.797956,2.3410587310791016,1,0.5,False,0.015,low
09328854-a762-4d0c-b425-47431687e150,south-beach-miami,-80.13925,25.797646,4.8,1,0.5,False,0.015,low
2bf89d78-cde3-428e-b716-1a0557e38a70,south-beach-miami,-80.139094,25.797737,5.0,1,0.5,False,0.015,low
fd9c7706-f0c9-4bb0-823a-510d5e0d0ddf,south-beach-miami,-80.138922,25.797904,8.2,1,0.5,False,0.015,low
59ee191e-5dfe-440f-af63-4b1cb445b97e,south-beach-miami,-80.138996,25.798073,6.7,1,0.5,False,0.015,low
4f47a535-64b8-4bba-b512-40c65a6939c4,south-beach-miami,-80.139049,25.798172,5.8,1,0.5,False,0.015,low
3289ce6e-20e0-419c-a358-ff9310c08d07,south-beach-miami,-80.138942,25.79834,1.8984262943267822,1,0.5,False,0.015,low
264afc5f-f1de-4093-8b2e-f9564fc7e353,south-beach-miami,-80.138848,25.798325,2.4,1,0.5,False,0.015,low
c78924fe-f7d9-402f-9506-ae579b4b9bee,south-beach-miami,-80.138771,25.798099,4.2,1,0.5,False,0.015,low
282a305c-f73f-4000-9969-d6041f2f110f,south-beach-miami,-80.138706,25.798233,7.5,1,0.5,False,0.015,low
36a5e825-4e9c-41c3-8b71-27d350ab41b3,south-beach-miami,-80.138801,25.798397,4.7,2,1.5,False,0.045,low
7fdd2252-c246-46af-9442-6b30e7b960a3,south-beach-miami,-80.138618,25.798375,8.3,2,1.5,False,0.045,low
475b6850-7685-4820-b341-a74356b0ee05,south-beach-miami,-80.13875,25.79857,4.1,1,0.5,False,0.015,low
83c2603b-4081-4003-aef8-9239a578edde,south-beach-miami,-80.139034,25.798539,7.9,1,0.5,False,0.015,low
547f3efd-1e5d-4af0-aaee-3539de1ece8f,south-beach-miami,-80.139122,25.798378,7.9,1,0.5,False,0.015,low
fb93608b-d9ca-4121-9f4c-ff6f8caf1130,south-beach-miami,-80.139224,25.798202,7.8,1,0.5,False,0.015,low
63eb7402-3a99-46a8-8efc-3b837d0443d4,south-beach-miami,-80.139302,25.798085,2.3694615364074707,1,0.5,False,0.015,low
3a0ed43c-add3-4163-b8ef-b213c047c90a,south-beach-miami,-80.139502,25.799994,2.7949061393737793,0,0.0,False,0.0,none
4fd4ae44-6df1-4558-ad94-b2788f842b7d,south-beach-miami,-80.138919,25.799466,7.7,0,0.0,False,0.0,none
13e5ceff-b875-4404-9f3e-7961964cb15a,south-beach-miami,-80.138947,25.799658,7.9,1,0.5,False,0.015,low
94c03a6f-b6c5-4eb5-a2cc-0543d2156314,south-beach-miami,-80.13892,25.799988,6.6,1,0.5,False,0.015,low
92a9eba9-affa-4ee5-bf2b-c9da55231c1a,south-beach-miami,-80.138919,25.799823,9.8,0,0.0,False,0.0,none
00a35621-0b52-4753-bc82-66ef4cefd601,south-beach-miami,-80.138678,25.799614,8.7,1,0.5,False,0.015,low
66f0bc9d-40f1-430e-85af-50a1da580f04,south-beach-miami,-80.138671,25.79935,3.2,1,0.5,False,0.015,low
94c56dc9-0034-43f8-9b07-9f5e2995133a,south-beach-miami,-80.138768,25.799274,3.5,1,0.5,False,0.015,low
86b4974e-c704-4d2f-bb12-1b35a71ce83b,south-beach-miami,-80.138893,25.799327,7.2,1,0.5,False,0.015,low
7487d251-aa7e-4d56-967f-595be37e12d8,south-beach-miami,-80.138895,25.799157,4.6,1,0.5,False,0.015,low
fe013e77-a8be-4d11-88f6-e8c69f52d3d5,south-beach-miami,-80.138938,25.798697,7.9,1,0.5,False,0.015,low
414cf0f3-b27d-426c-bacf-64a3a0aa5aa2,south-beach-miami,-80.138908,25.798812,5.0,1,0.5,False,0.015,low
17781f63-ef06-43ae-9b17-8f72559360c6,south-beach-miami,-80.138498,25.798814,6.3,1,0.5,False,0.015,low
26c66eb1-5fa6-409e-80d3-8e15cb100471,south-beach-miami,-80.138572,25.799171,7.3,1,0.5,False,0.015,low
aa630476-48be-4f0b-8597-36d406f0e812,south-beach-miami,-80.138524,25.799322,7.6,1,0.5,False,0.015,low
cdcd2f5b-9424-464e-bade-962736184498,south-beach-miami,-80.138535,25.799514,7.4,1,0.5,False,0.015,low
794b62f5-31e8-4997-868c-8b9644f6d11f,south-beach-miami,-80.138532,25.799664,7.1,1,0.5,False,0.015,low
a01b0e12-67cb-45a0-a45c-62c9fcf21218,south-beach-miami,-80.138555,25.799843,6.9,1,0.5,False,0.015,low
c94642ac-3062-460a-90e1-ba7539ea4f35,south-beach-miami,-80.138582,25.79999,7.3,1,0.5,False,0.015,low
766aa45a-c49c-4527-94c4-c6127833d8b9,south-beach-miami,-80.138531,25.798656,7.2,1,0.5,False,0.015,low
d4de497a-74c5-4c31-becc-38909675e994,south-beach-miami,-80.138568,25.79852,6.6,1,0.5,False,0.015,low
a5b051d9-6133-4769-b93f-3648b4b0cc00,south-beach-miami,-80.137058,25.798151,5.2,0,0.0,False,0.0,none
2073a194-a4fd-41ce-b646-dc78d117dd77,south-beach-miami,-80.136814,25.79858,4.5,0,0.0,False,0.0,none
da92896a-333f-4693-a495-e7ed2b635c67,south-beach-miami,-80.136482,25.7992,,0,0.0,False,0.0,none
ad956dae-904f-4c2e-8892-f78e3a681a8f,south-beach-miami,-80.136421,25.797161,,0,0.0,False,0.0,none
bd8e4cc6-a9a5-4e72-a8ac-971766a6dd47,south-beach-miami,-80.136993,25.795352,16.1,0,0.0,False,0.0,none
1ed7c841-6f7a-49ef-a160-0031af8b46ef,south-beach-miami,-80.137289,25.795108,,0,0.0,False,0.0,none
d23f6f62-c3ad-4713-a607-ee76596596ba,south-beach-miami,-80.137363,25.795086,,0,0.0,False,0.0,none
4a0ba6f0-c999-4dc4-a782-1650b86c3911,south-beach-miami,-80.13745,25.795035,,0,0.0,False,0.0,none
80a187b9-0d48-45fd-bff2-dd337c171d53,south-beach-miami,-80.137461,25.794724,12.9,1,0.5,False,0.015,low
33d35dd4-cf94-408c-ac7c-58c8d4eb5f62,south-beach-miami,-80.137041,25.794699,7.1,0,0.0,False,0.0,none
6b6a8f57-37b1-4090-81bd-beec522aa3b1,south-beach-miami,-80.13705,25.795108,16.6,0,0.0,False,0.0,none
cf6b5c63-e570-4509-a427-57e27dc57a00,south-beach-miami,-80.136413,25.795187,,0,0.0,False,0.0,none
a1eaf875-77d2-4d37-a539-f6368c13ee15,south-beach-miami,-80.13549,25.795918,5.3,0,0.0,False,0.0,none
bd945a1f-aca6-40eb-931d-9952358ddef4,south-beach-miami,-80.135206,25.797209,18.3,0,0.0,False,0.0,none
7e26f467-6c9f-4487-820d-f2a3a5cd0bd4,south-beach-miami,-80.135809,25.796762,29.2,0,0.0,False,0.0,none
d1b256da-3079-4fcb-a2bc-2c72470d021b,south-beach-miami,-80.135534,25.797319,18.0,0,0.0,False,0.0,none
f56c96d0-d6a6-4f67-ba15-d27d0b7b7ccb,south-beach-miami,-80.135739,25.79723,9.3,0,0.0,False,0.0,none
713ad52c-c389-4687-90d4-1aca999872ea,south-beach-miami,-80.135645,25.797702,9.3,0,0.0,False,0.0,none
c14c9562-22df-4970-8d14-e294562869f1,south-beach-miami,-80.135521,25.797853,6.7,0,0.0,False,0.0,none
ff0e70af-39f4-43a4-b7a4-d0e7561ba99a,south-beach-miami,-80.135592,25.797517,9.1,0,0.0,False,0.0,none
721366b5-4eee-447c-a6e3-f70a5388c0c1,south-beach-miami,-80.135071,25.797475,9.1,0,0.0,False,0.0,none
b6e279ed-9843-4244-ba89-e8625d3e9ad0,south-beach-miami,-80.135141,25.797661,6.8,0,0.0,False,0.0,none
3d075da8-03e8-408a-8396-7b28bc7f384c,south-beach-miami,-80.134971,25.797665,7.3,0,0.0,False,0.0,none
a36e67fc-7042-4df8-be20-033647b14b90,south-beach-miami,-80.135094,25.797894,3.2,1,0.5,False,0.015,low
a864a467-7550-4b3b-a805-b9c700d98386,south-beach-miami,-80.135155,25.797955,3.4,1,0.5,False,0.015,low
714d1551-8203-44ac-8cad-3caad6d90b16,south-beach-miami,-80.135286,25.797709,5.9,0,0.0,False,0.0,none
bfe8cc22-a83d-45bb-8f81-c023084a0371,south-beach-miami,-80.135341,25.797823,5.4,0,0.0,False,0.0,none
ef40f022-3666-4755-bc7c-84fe82f38d2c,south-beach-miami,-80.135126,25.798132,3.5,1,0.5,False,0.015,low
481fb5bd-d497-466d-9107-492be2022283,south-beach-miami,-80.135002,25.798096,6.9,1,0.5,False,0.015,low
64912ee1-43f6-4104-8de9-1f2cf13bb921,south-beach-miami,-80.134935,25.79823,5.8,0,0.0,False,0.0,none
65f162e3-ffec-4aed-8c71-f89825b7fc2c,south-beach-miami,-80.135013,25.798377,3.2,0,0.0,False,0.0,none
2250755d-3c9e-4617-9a17-4608b1b8ad8d,south-beach-miami,-80.135154,25.798683,8.6,0,0.0,False,0.0,none
dc6c93c8-7f60-4aff-9d86-8b82f21f465f,south-beach-miami,-80.135189,25.798491,7.6,0,0.0,False,0.0,none
c5f99607-a0cb-4b13-9ba6-6943f7fbb16f,south-beach-miami,-80.135303,25.798374,6.6,0,0.0,False,0.0,none
49023197-fae5-4cb2-a68f-912b42e19135,south-beach-miami,-80.135398,25.798168,7.5,0,0.0,False,0.0,none
8496fb33-e8b1-4e1c-a903-5d3f3d912dcf,south-beach-miami,-80.135389,25.798014,7.2,0,0.0,False,0.0,none
b887bbb0-b71b-4fd9-9b20-2afd414d3311,south-beach-miami,-80.134977,25.799009,7.7,0,0.0,False,0.0,none
58c53ad3-b0c3-400e-9469-0c9df06e4f55,south-beach-miami,-80.134978,25.798806,4.7,0,0.0,False,0.0,none
f13753b0-e635-47b5-aeff-180cc9854bfb,south-beach-miami,-80.134739,25.798925,7.0,0,0.0,False,0.0,none
2e0fdf90-a803-4c63-8414-ef531cb75b84,south-beach-miami,-80.134578,25.799006,3.5,0,0.0,False,0.0,none
d1e4fc7e-f087-438a-b9c1-2cab7a42136b,south-beach-miami,-80.134796,25.799325,7.3,0,0.0,False,0.0,none
4711754c-aeba-4564-952a-fda6b776a4f8,south-beach-miami,-80.134834,25.799151,3.8,0,0.0,False,0.0,none
02464892-ffd6-46e0-88ef-8e9a777ef3ad,south-beach-miami,-80.134592,25.799827,7.7,1,0.5,False,0.015,low
3a936d31-27ff-4f6b-ae97-3b7ba7c790a8,south-beach-miami,-80.134654,25.799668,4.8,1,0.5,False,0.015,low
f961cbce-2a9a-4d58-a947-c2351bb3759f,south-beach-miami,-80.134671,25.799481,7.1,0,0.0,False,0.0,none
459bcc27-d29d-47f5-935d-2d5d9b98081a,south-beach-miami,-80.134281,25.799372,3.7,1,0.5,False,0.015,low
76121e2c-d269-42b5-86f7-9a82c728bd6c,south-beach-miami,-80.134325,25.799749,3.2,0,0.0,False,0.0,none
8b77dc30-4cc3-43e3-b26b-5a71fcd12e56,south-beach-miami,-80.134179,25.799623,4.0,0,0.0,False,0.0,none
66faa564-effa-4007-ae2d-c049812fbf38,south-beach-miami,-80.134131,25.799444,5.2,0,0.0,False,0.0,none
86b92d75-eb44-46b0-94e9-68c32e003092,south-beach-miami,-80.13416,25.79926,7.4,1,0.5,False,0.015,low
a04aa0ff-f076-43c9-b947-e49affb1c701,south-beach-miami,-80.134308,25.799127,4.5,0,0.0,False,0.0,none
96bd3216-da73-40e9-b491-edfbdff03b7c,south-beach-miami,-80.134332,25.798953,9.8,0,0.0,False,0.0,none
9b1d73b5-bb27-4c3c-9de7-ea9e6ff39e5e,south-beach-miami,-80.134384,25.798785,4.6,0,0.0,False,0.0,none
84739612-d877-4516-98d6-269ce5251646,south-beach-miami,-80.134467,25.79862,4.5,0,0.0,False,0.0,none
e1639552-046d-4f52-ba87-1f312a2d5366,south-beach-miami,-80.134909,25.798538,7.5,0,0.0,False,0.0,none
d56fca59-4c72-4a9c-a332-08977a7c9d4d,south-beach-miami,-80.13488,25.798374,3.3,0,0.0,False,0.0,none
d4d1a3e1-640a-40c7-8dcd-14c4226a69b5,south-beach-miami,-80.134773,25.798507,3.4,0,0.0,False,0.0,none
53fbf4d0-0439-48e8-9273-5619bf2a8067,south-beach-miami,-80.134746,25.798134,6.8,1,0.5,False,0.015,low
8312ee37-c23d-4dc0-91c2-1c9b205e2566,south-beach-miami,-80.134637,25.798321,7.9,0,0.0,False,0.0,none
25fbcd76-e929-49e2-9c1a-78a031a23351,south-beach-miami,-80.134815,25.797984,6.1,1,0.5,False,0.015,low
39bd6506-1fcf-4cb7-b4b4-06ff6b7c10c8,south-beach-miami,-80.134858,25.797804,4.8,1,0.5,False,0.015,low
8fceb251-4f55-4baa-b024-22ddc8d155fc,south-beach-miami,-80.133895,25.799524,4.3,0,0.0,False,0.0,none
8a430706-0d03-466c-acf5-ad11a1f46001,south-beach-miami,-80.133988,25.799638,3.9,1,0.5,False,0.015,low
ad70fd20-0fef-4c43-bbfa-5db891a42165,south-beach-miami,-80.133845,25.799715,2.5999999046325684,1,0.5,False,0.015,low
e12a114b-7497-4bf6-98fe-7de50bfc3d74,south-beach-miami,-80.133082,25.799976,4.7,0,0.0,False,0.0,none
bdd78074-6ac4-474d-894b-6afe20aa31c3,south-beach-miami,-80.132562,25.799318,19.2,0,0.0,False,0.0,none
52212f20-2db4-4066-8a02-ee4a8bb67e0f,south-beach-miami,-80.132899,25.797425,9.17002010345459,0,0.0,False,0.0,none
f0bcfe90-c745-4624-b5c8-95576d0cfc1b,south-beach-miami,-80.132707,25.797509,12.511152267456055,0,0.0,False,0.0,none
f6ade5de-9376-42a1-b73c-9ca52931da78,south-beach-miami,-80.133489,25.795082,27.4,0,0.0,False,0.0,none
bc4900cf-0fe2-4daf-9dc3-75eaa01b181e,south-beach-miami,-80.13162,25.794781,49.4,0,0.0,False,0.0,none
906598d2-7af5-489a-8a3e-3592ff5ba505,south-beach-miami,-80.131641,25.795849,13.3,0,0.0,False,0.0,none
21a20c5c-5751-4e66-aa14-1272fa96caee,south-beach-miami,-80.131766,25.795387,16.5,0,0.0,False,0.0,none
98ef54ee-ec8e-4f0d-a904-6134e44169de,south-beach-miami,-80.131797,25.796188,8.9,0,0.0,False,0.0,none
45367bb2-89fd-44a7-93a2-6378db2ad0ab,south-beach-miami,-80.131783,25.796344,17.6,0,0.0,False,0.0,none
98c92997-ca25-4473-8cc6-f42fb42913b8,south-beach-miami,-80.131869,25.797168,8.2,0,0.0,False,0.0,none
c484cb99-c56e-4563-b88f-76ed883eba73,south-beach-miami,-80.131818,25.796792,14.3,0,0.0,False,0.0,none
8b2f56b2-e3f7-44a5-85cc-241d295d578e,south-beach-miami,-80.131662,25.796725,9.8,0,0.0,False,0.0,none
687dd7ac-7774-4204-a98d-3b89377718f0,south-beach-miami,-80.131534,25.796684,7.8,0,0.0,False,0.0,none
1a513cbb-a0d6-4691-831c-c67c548a95a3,south-beach-miami,-80.131693,25.797101,8.1,0,0.0,False,0.0,none
3e07a03f-8e8c-4846-affc-b83b96396683,south-beach-miami,-80.131508,25.797039,20.7,0,0.0,False,0.0,none
bcb3cc8c-afb1-4d61-b379-c63d84e6beda,south-beach-miami,-80.131308,25.796637,15.7,1,0.5,False,0.015,low
71dad63d-837a-4bbc-a88e-1ec667bdb398,south-beach-miami,-80.131444,25.7962,13.8,0,0.0,False,0.0,none
8442c3a3-c6d9-46a8-9e61-cb408a3f2c8a,south-beach-miami,-80.130939,25.795984,11.7,0,0.0,False,0.0,none
9c4cf285-1977-4f5d-8a53-ca0411fce75a,south-beach-miami,-80.131124,25.796933,16.5,0,0.0,False,0.0,none
c7005e41-091e-478d-862a-273ba1ad98c8,south-beach-miami,-80.130634,25.796777,14.6,0,0.0,False,0.0,none
2ee32a93-bc8c-4f01-9def-c929c980fc95,south-beach-miami,-80.130747,25.79644,16.3,0,0.0,False,0.0,none
f6ddc3da-f3bd-4128-8e1d-b492b9378984,south-beach-miami,-80.130415,25.795765,10.795286178588867,0,0.0,False,0.0,none
f55748e0-82c9-4b1c-866b-14ffd5a296b3,south-beach-miami,-80.130558,25.795522,9.5,0,0.0,False,0.0,none
d0aafb82-cd79-4e48-bef0-3d8f80abe1c8,south-beach-miami,-80.130687,25.795248,11.4,0,0.0,False,0.0,none
c224d04b-c83b-4037-8420-2e585d15bfe1,south-beach-miami,-80.130723,25.795664,5.0,0,0.0,False,0.0,none
1c00f148-536f-42f4-8bf3-14468e1ce90f,south-beach-miami,-80.130634,25.795859,8.006755828857422,0,0.0,False,0.0,none
13428d16-5376-41b9-a1d4-5de9e07a15bd,south-beach-miami,-80.131,25.795754,7.3,0,0.0,False,0.0,none
3cf68faa-adb8-452e-89fd-b80dc1f1d8b3,south-beach-miami,-80.131047,25.795641,12.6,0,0.0,False,0.0,none
b6b6f463-c9b9-496e-ad8f-edaf13bbf51e,south-beach-miami,-80.131108,25.795543,8.5,0,0.0,False,0.0,none
8aeea4b3-2bec-4006-b7f2-0c7273e7e4ae,south-beach-miami,-80.131211,25.795311,8.2,0,0.0,False,0.0,none
9c292a7c-2cf9-42e1-9d58-27e5c5b9e164,south-beach-miami,-80.131189,25.794827,9.6,0,0.0,False,0.0,none
a17502ed-5227-42a1-8b55-7b85d0292d09,south-beach-miami,-80.130404,25.794848,12.0,0,0.0,False,0.0,none
225ba097-5fe4-43c1-913b-d2a5b71b2f73,south-beach-miami,-80.130375,25.794616,10.5,0,0.0,False,0.0,none
50569078-c87d-473a-8a5c-9140a2ecf102,south-beach-miami,-80.130116,25.79553,7.4,0,0.0,False,0.0,none
6315c2ac-9e9a-459a-aeb5-a8ee5d208102,south-beach-miami,-80.13006,25.795725,9.8,0,0.0,False,0.0,none
3806f54e-f6dc-4ac4-a411-4d7333b1f64b,south-beach-miami,-80.12987,25.795273,10.3,0,0.0,False,0.0,none
49b69285-8ffd-4136-a2e6-e1ee482f2cfc,south-beach-miami,-80.129881,25.795289,,0,0.0,False,0.0,none
a84bb852-9dab-4894-8aa8-06306a698042,south-beach-miami,-80.129758,25.795249,,0,0.0,False,0.0,none
bd664892-bce5-4728-a03d-839336c71e43,south-beach-miami,-80.129726,25.795423,6.376753330230713,0,0.0,False,0.0,none
6317d889-6468-4123-bd66-bc7fe7b3f1bd,south-beach-miami,-80.129854,25.795586,12.3,0,0.0,False,0.0,none
7749a651-3f23-4ab1-8bff-cb8504ac446e,south-beach-miami,-80.129486,25.795578,18.9,0,0.0,False,0.0,none
8cd6e9ee-e3b6-4bbc-820d-f768e01311fd,south-beach-miami,-80.129431,25.795371,,0,0.0,False,0.0,none
b592e766-bbb8-44be-86da-a8477bc4c965,south-beach-miami,-80.129861,25.794895,15.7,0,0.0,False,0.0,none
49486899-a62f-4a94-9bf8-125a16738e42,south-beach-miami,-80.128623,25.794883,,0,0.0,False,0.0,none
fd5bbd64-0038-4c00-be00-102836479412,south-beach-miami,-80.128889,25.7953,,0,0.0,False,0.0,none
83014875-09b3-4a1d-a295-c8b5130faba9,south-beach-miami,-80.128655,25.795898,15.995884895324707,0,0.0,False,0.0,none
0945d2a6-a28b-4339-a32f-a4827292872b,south-beach-miami,-80.129267,25.796095,,0,0.0,False,0.0,none
bd4668b4-e572-4f0d-aa0d-a5be00bf52c5,south-beach-miami,-80.128839,25.796623,,0,0.0,False,0.0,none
bf464591-7a19-4223-bf08-e0b21da077f7,south-beach-miami,-80.129642,25.796376,11.8,0,0.0,False,0.0,none
cf75e285-bdd4-4e1f-b118-53df3cfb547b,south-beach-miami,-80.129796,25.796087,22.0,0,0.0,False,0.0,none
12c1482c-8168-494a-8d8e-d005e9d64ad2,south-beach-miami,-80.130095,25.796557,20.5,0,0.0,False,0.0,none
ba750ec0-d13b-40c2-86c3-ec172df11f1d,south-beach-miami,-80.130332,25.796264,19.6,0,0.0,False,0.0,none
7dc22b36-17f7-43fa-b03f-ea8a5046f587,south-beach-miami,-80.130296,25.79663,10.0,0,0.0,False,0.0,none
b696647c-8ee8-4fc4-8863-a38ed4b5942f,south-beach-miami,-80.130088,25.797584,16.4,0,0.0,False,0.0,none
d3005372-0836-4499-b4a3-53393ca0f619,south-beach-miami,-80.129713,25.798279,16.4,0,0.0,False,0.0,none
eccf9215-0fe7-4afa-9ca5-8964f824bbaa,south-beach-miami,-80.129581,25.798596,4.5,0,0.0,False,0.0,none
